,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Taxi Drives
269,New York City,2017-05-25,15.1,13.5,14.0,15.1,13.5,14.0,12.8,92.6,13.27,100,70.83,rain,0.0,0.0,44.6,26.0,68.7,1003.5,90.0,7.8,117.8,10.2,5,,2017-05-25T05:30:47,2017-05-25T20:15:41,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.8474368650936043
270,New York City,2017-05-26,23.3,13.4,18.1,23.3,13.4,18.1,12.8,74.1,6.28,100,37.5,rain,0.0,0.0,42.5,28.0,280.1,1002.0,70.2,14.8,298.4,25.7,9,,2017-05-26T05:30:09,2017-05-26T20:16:31,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.757388732847474
271,New York City,2017-05-27,21.8,15.4,19.0,21.8,15.4,19.0,12.5,66.8,0.0,0,0.0,,0.0,0.0,,13.2,247.2,1011.2,55.1,16.0,226.0,19.6,8,,2017-05-27T05:29:33,2017-05-27T20:17:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.6617379576584714
272,New York City,2017-05-28,21.5,14.6,17.7,21.5,14.6,17.7,12.7,73.8,0.0,0,0.0,,0.0,0.0,33.5,19.3,106.3,1013.4,48.5,14.1,216.5,18.8,6,,2017-05-28T05:28:59,2017-05-28T20:18:09,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.5974090251054827
273,New York City,2017-05-29,16.3,13.6,14.4,16.3,13.6,14.4,11.8,84.9,3.53,100,37.5,rain,0.0,0.0,,13.5,77.0,1014.6,87.4,15.2,124.4,10.6,4,,2017-05-29T05:28:26,2017-05-29T20:18:56,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.5279798067286158
274,New York City,2017-05-30,15.3,12.9,14.1,15.3,12.9,14.1,12.1,87.8,1.62,100,16.67,rain,0.0,0.0,27.7,16.2,115.3,1020.4,97.4,14.0,139.7,12.1,4,,2017-05-30T05:27:56,2017-05-30T20:19:42,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.7340798574592609
275,New York City,2017-05-31,24.2,14.3,18.3,24.2,14.3,18.3,15.2,83.7,1.29,100,25.0,rain,0.0,0.0,,11.9,115.7,1015.9,62.8,10.7,264.9,22.8,9,,2017-05-31T05:27:28,2017-05-31T20:20:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",0.8111681659015826
276,New York City,2018-03-01,14.8,6.8,12.2,14.8,4.6,12.0,3.8,57.5,6.05,100,12.5,rain,0.0,0.0,35.3,16.9,118.1,1008.3,58.6,15.0,91.1,7.8,4,,2018-03-01T06:29:53,2018-03-01T17:47:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9512511611289747
277,New York City,2018-03-02,6.8,1.5,3.3,3.7,-4.9,-1.6,1.4,87.2,45.12,100,87.5,"rain,snow",0.0,0.0,64.3,34.5,243.9,996.2,100.0,7.8,14.5,1.2,1,,2018-03-02T06:28:21,2018-03-02T17:48:30,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9345623436941765
278,New York City,2018-03-03,8.9,2.5,5.2,5.9,-2.8,0.8,-2.1,59.5,0.0,0,0.0,,0.0,0.0,60.6,43.6,216.4,1014.3,78.0,16.0,168.1,14.5,8,,2018-03-03T06:26:48,2018-03-03T17:49:37,0.52,Partially cloudy,Partly cloudy throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9056405859235441
279,New York City,2018-03-04,6.3,1.3,4.5,2.6,-4.2,0.3,-4.5,52.8,0.0,0,0.0,,0.0,0.0,57.1,34.8,195.8,1019.1,85.2,16.0,104.0,9.0,5,,2018-03-04T06:25:15,2018-03-04T17:50:45,0.54,Partially cloudy,Partly cloudy throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8184494462307967
280,New York City,2018-03-05,5.7,0.9,3.2,2.5,-4.9,-1.0,-5.3,53.9,0.0,0,0.0,,0.0,0.0,47.3,31.1,218.2,1017.4,68.3,16.0,131.5,11.3,6,,2018-03-05T06:23:41,2018-03-05T17:51:52,0.57,Partially cloudy,Partly cloudy throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8307566988210076
281,New York City,2018-03-06,7.4,0.2,4.0,6.8,-1.9,1.7,-3.7,58.2,0.0,0,0.0,,0.0,0.0,29.5,24.4,133.3,1016.4,36.4,16.0,218.2,18.8,8,,2018-03-06T06:22:06,2018-03-06T17:52:59,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9024851732761701
282,New York City,2018-03-07,3.9,0.7,1.6,0.0,-5.6,-3.3,0.0,89.7,28.46,100,87.5,"rain,snow",5.3,1.7,56.2,30.6,127.6,1006.6,92.7,7.3,17.1,1.1,1,,2018-03-07T06:20:31,2018-03-07T17:54:06,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.6667552697391925
283,New York City,2018-03-08,4.0,0.7,2.5,0.6,-3.6,-1.1,-3.1,67.5,0.23,100,4.17,"rain,snow",3.3,7.2,40.7,19.4,287.8,1005.6,76.3,16.0,110.5,9.5,5,,2018-03-08T06:18:55,2018-03-08T17:55:12,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.933684887459807
284,New York City,2018-03-09,6.0,-1.0,2.2,2.8,-6.6,-2.3,-5.9,56.2,0.0,0,0.0,,2.3,5.6,54.4,33.9,265.8,1007.1,71.4,16.0,147.6,12.8,5,,2018-03-09T06:17:19,2018-03-09T17:56:19,0.76,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9959871382636656
285,New York City,2018-03-10,4.2,-0.4,2.4,0.3,-4.9,-1.8,-7.0,50.5,0.0,0,0.0,,3.4,4.7,43.7,24.2,278.0,1013.5,64.0,16.0,150.1,12.9,6,,2018-03-10T06:15:42,2018-03-10T17:57:24,0.8,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9778149339049661
286,New York City,2018-03-11,7.0,0.3,3.6,5.4,-3.3,0.7,-7.1,46.1,0.0,0,0.0,,2.9,5.2,31.7,18.8,299.8,1017.6,21.4,16.0,242.9,19.9,8,,2018-03-11T07:14:05,2018-03-11T18:58:30,0.85,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.795998570918185
287,New York City,2018-03-12,5.7,0.0,3.2,2.2,-3.9,-0.5,-3.3,62.8,0.25,100,4.17,rain,0.0,5.4,35.3,22.2,42.8,1014.2,50.2,15.9,120.9,10.6,6,,2018-03-12T07:12:28,2018-03-12T18:59:36,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8399485530546624
288,New York City,2018-03-13,4.6,0.8,2.2,0.0,-4.3,-2.3,-2.2,75.0,7.64,100,62.5,"rain,snow",0.0,2.1,47.9,27.5,247.6,1004.2,83.7,10.1,79.2,6.7,3,,2018-03-13T07:10:50,2018-03-13T19:00:41,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8763101107538407
289,New York City,2018-03-14,4.5,-0.4,1.8,0.2,-6.8,-3.3,-6.2,56.5,0.18,100,4.17,"rain,snow",0.0,0.1,52.7,34.7,263.9,1002.2,53.6,14.7,186.3,16.1,8,,2018-03-14T07:09:12,2018-03-14T19:01:46,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9607745623436942
290,New York City,2018-03-15,8.5,0.4,3.5,5.5,-5.3,-0.9,-6.4,49.9,0.0,0,0.0,,0.0,0.0,51.5,28.6,274.6,1001.4,60.1,16.0,226.3,19.6,8,,2018-03-15T07:07:34,2018-03-15T19:02:51,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9953240443015363
291,New York City,2018-03-16,3.8,0.3,2.1,-0.9,-4.8,-2.6,-7.5,50.3,0.0,0,0.0,,0.0,0.0,57.1,31.3,291.8,1006.9,36.1,16.0,180.0,15.4,7,,2018-03-16T07:05:55,2018-03-16T19:03:55,1.0,Partially cloudy,Partly cloudy throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",1.0
292,New York City,2018-03-17,8.7,-2.5,2.9,5.7,-7.9,-1.3,-11.3,36.3,0.0,0,0.0,,0.0,0.0,48.9,31.9,292.3,1009.6,11.9,16.0,218.4,18.8,8,,2018-03-17T07:04:16,2018-03-17T19:05:00,1.0,Clear,Clear conditions throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9293090389424794
293,New York City,2018-03-18,6.1,-1.7,2.5,5.0,-7.2,-0.7,-14.3,29.3,0.0,0,0.0,,0.0,0.0,44.9,25.4,301.3,1012.6,3.9,16.0,246.2,21.2,8,,2018-03-18T07:02:37,2018-03-18T19:06:04,0.01,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7968931761343336
294,New York City,2018-03-19,8.0,1.0,4.1,5.8,-3.1,1.5,-11.5,33.9,0.0,0,0.0,,0.0,0.0,35.3,18.9,187.2,1013.2,16.8,16.0,243.1,21.0,8,,2018-03-19T07:00:58,2018-03-19T19:07:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.776411575562701
295,New York City,2018-03-20,3.9,-0.9,1.7,0.5,-5.6,-2.4,-11.1,38.8,0.0,0,0.0,,0.0,0.0,37.1,22.1,50.2,1012.6,68.1,16.0,53.5,4.6,2,,2018-03-20T06:59:19,2018-03-20T19:08:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8947195426938193
296,New York City,2018-03-21,4.0,-0.5,1.2,0.1,-6.5,-3.9,-3.4,75.2,18.71,100,66.67,"rain,snow",12.9,4.3,53.6,37.6,63.2,1005.1,91.4,5.8,36.3,3.1,1,,2018-03-21T06:57:39,2018-03-21T19:09:16,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.5249446230796713
297,New York City,2018-03-22,10.2,0.2,4.6,10.2,-4.4,1.3,-3.8,59.3,2.68,100,33.33,"rain,snow",7.7,15.5,46.0,24.6,309.3,1008.8,47.8,11.3,222.3,19.3,9,,2018-03-22T06:56:00,2018-03-22T19:10:20,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.859504108610218
298,New York City,2018-03-23,9.0,2.4,5.5,8.8,-1.3,2.6,-6.0,44.0,0.0,0,0.0,,2.4,4.9,42.5,25.5,317.8,1015.7,54.0,16.0,195.4,16.9,9,,2018-03-23T06:54:20,2018-03-23T19:11:23,0.19,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9314297963558413
299,New York City,2018-03-24,9.7,2.0,5.9,8.0,-1.5,3.1,-7.9,38.0,0.0,0,0.0,,4.9,0.9,42.5,19.4,307.1,1018.4,36.7,16.0,259.3,22.4,9,,2018-03-24T06:52:41,2018-03-24T19:12:27,0.24,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.887914255091104
300,New York City,2018-03-25,6.9,1.1,4.1,3.5,-3.0,0.5,-5.3,50.9,0.0,0,0.0,,0.0,0.0,41.2,21.4,55.5,1027.9,68.8,16.0,113.7,9.8,6,,2018-03-25T06:51:02,2018-03-25T19:13:30,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7882157913540551
301,New York City,2018-03-26,9.4,1.1,4.5,8.0,-1.8,1.9,-6.0,47.9,0.0,0,0.0,,0.0,0.0,36.1,21.1,86.8,1038.2,6.7,16.0,280.1,24.0,8,,2018-03-26T06:49:22,2018-03-26T19:14:33,0.35,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8006145051804215
302,New York City,2018-03-27,6.8,1.4,4.4,6.8,-1.1,2.7,-5.9,48.3,0.0,0,0.0,,0.0,0.0,,12.9,116.1,1032.2,43.9,16.0,140.0,12.0,5,,2018-03-27T06:47:43,2018-03-27T19:15:37,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8537477670596642
303,New York City,2018-03-28,10.8,3.6,7.2,10.8,1.1,6.0,2.8,74.6,1.14,100,20.83,rain,0.0,0.0,27.7,12.6,242.6,1018.1,94.3,14.1,95.1,8.2,4,,2018-03-28T06:46:04,2018-03-28T19:16:40,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8977063236870311
304,New York City,2018-03-29,11.3,9.1,10.1,11.3,7.0,9.8,7.5,84.0,0.81,100,16.67,rain,0.0,0.0,,14.1,128.5,1015.3,99.4,8.0,47.2,4.1,2,,2018-03-29T06:44:25,2018-03-29T19:17:43,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9307095391211146
305,New York City,2018-03-30,15.2,8.0,10.9,15.2,4.8,10.4,6.8,77.1,0.84,100,12.5,rain,0.0,0.0,51.8,21.1,177.0,1008.2,79.3,11.5,95.3,8.1,5,,2018-03-30T06:42:46,2018-03-30T19:18:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8791368345837799
306,New York City,2018-03-31,13.4,4.0,8.2,13.4,1.3,6.5,-6.5,35.7,0.0,0,0.0,,0.0,0.0,46.2,25.9,243.9,1021.9,19.0,16.0,274.9,23.5,9,,2018-03-31T06:41:07,2018-03-31T19:19:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.81535119685602
307,New York City,2018-04-01,15.5,7.4,10.5,15.5,4.9,9.3,-1.8,42.8,0.0,0,0.0,,7.5,2.5,38.0,20.4,225.5,1016.1,54.8,16.0,136.8,11.7,5,,2018-04-01T06:39:29,2018-04-01T19:20:52,0.51,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.6985523401214719
308,New York City,2018-04-02,6.9,0.5,3.6,5.3,-3.9,0.9,-2.3,68.4,13.03,100,25.0,"rain,snow",4.5,9.2,31.7,22.0,82.9,1019.8,70.5,12.0,106.9,9.4,4,,2018-04-02T06:37:51,2018-04-02T19:21:54,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7401586280814577
309,New York City,2018-04-03,5.7,3.5,4.6,4.1,1.2,2.7,1.9,82.7,5.97,100,37.5,rain,3.8,4.1,27.7,14.7,121.4,1018.7,84.3,10.1,33.8,3.0,2,,2018-04-03T06:36:13,2018-04-03T19:22:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8734147909967845
310,New York City,2018-04-04,13.1,5.0,8.5,13.1,2.2,7.2,2.5,72.5,1.47,100,16.67,rain,6.1,1.2,66.5,34.5,171.2,1003.2,77.6,7.3,77.5,6.6,3,,2018-04-04T06:34:35,2018-04-04T19:24:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8887745623436942
311,New York City,2018-04-05,7.3,1.2,4.4,3.6,-4.4,0.1,-10.3,34.0,0.0,0,0.0,,0.0,0.0,56.8,33.1,286.0,1016.7,39.1,16.0,237.1,20.5,9,,2018-04-05T06:32:58,2018-04-05T19:25:03,0.63,Partially cloudy,Becoming cloudy in the afternoon.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9495648445873526
312,New York City,2018-04-06,16.3,2.7,8.2,16.3,0.2,7.1,-2.0,50.9,2.56,100,16.67,rain,0.0,0.0,48.4,24.5,166.5,1013.3,75.3,15.2,123.2,10.6,6,,2018-04-06T06:31:21,2018-04-06T19:26:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9330989639156841
313,New York City,2018-04-07,11.4,3.9,6.7,11.4,0.1,3.9,-6.0,42.4,0.0,0,0.0,,0.0,0.0,47.9,28.0,314.1,1010.4,88.0,16.0,200.9,17.4,7,,2018-04-07T06:29:45,2018-04-07T19:27:09,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9181879242586638
314,New York City,2018-04-08,6.8,0.1,3.4,4.3,-4.6,-0.6,-9.7,38.4,0.0,0,0.0,,0.0,0.0,48.1,30.7,178.7,1012.7,44.0,16.0,230.3,19.8,8,,2018-04-08T06:28:09,2018-04-08T19:28:11,0.76,Partially cloudy,Becoming cloudy in the afternoon.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7994140764558771
315,New York City,2018-04-09,8.8,0.1,3.8,7.4,-4.2,0.8,-8.3,42.2,0.0,0,0.0,,0.0,0.0,41.5,19.0,268.5,1021.1,51.1,16.0,261.2,22.7,9,,2018-04-09T06:26:34,2018-04-09T19:29:14,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8147395498392282
316,New York City,2018-04-10,9.9,3.8,6.2,8.3,1.2,4.2,-2.6,56.7,0.18,100,4.17,rain,0.0,0.0,37.1,17.7,294.8,1021.0,81.5,14.1,145.9,12.7,6,,2018-04-10T06:24:59,2018-04-10T19:30:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8806802429439086
317,New York City,2018-04-11,10.0,3.1,6.9,9.1,0.7,5.5,-5.2,43.0,0.0,0,0.0,,0.0,0.0,27.7,13.8,124.8,1020.9,39.5,16.0,212.3,18.2,9,,2018-04-11T06:23:24,2018-04-11T19:31:20,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,72502014734,KLGA,KNYC,F1417,72503014732",0.9170618077884959
318,New York City,2018-04-12,15.7,7.7,11.5,15.7,5.5,11.0,1.6,51.0,0.0,0,0.0,,0.0,0.0,37.1,17.4,179.2,1015.7,53.6,16.0,165.6,14.2,7,,2018-04-12T06:21:50,2018-04-12T19:32:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9349539121114684
319,New York City,2018-04-13,27.5,14.4,20.3,26.6,14.4,20.2,6.1,40.6,0.0,0,0.0,,0.0,0.0,50.0,25.3,220.9,1011.0,31.9,16.0,226.4,19.3,8,,2018-04-13T06:20:17,2018-04-13T19:33:25,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9520857449088961
320,New York City,2018-04-14,23.4,9.3,17.9,23.4,6.3,17.8,8.6,55.5,0.0,0,0.0,,0.0,0.0,38.9,23.9,140.1,1014.1,30.8,15.8,268.6,23.1,9,,2018-04-14T06:18:45,2018-04-14T19:34:28,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9928174347981422
321,New York City,2018-04-15,7.8,3.5,5.4,4.1,-1.7,1.2,0.8,72.8,9.67,100,20.83,rain,0.0,0.0,47.0,30.1,67.0,1024.4,100.0,13.3,52.8,4.5,2,,2018-04-15T06:17:13,2018-04-15T19:35:31,1.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8581893533404787
322,New York City,2018-04-16,15.1,3.7,9.0,15.1,-0.9,6.7,6.1,83.2,61.8,100,58.33,rain,0.0,0.0,56.9,30.9,134.8,1005.4,90.8,10.2,107.1,9.1,7,,2018-04-16T06:15:41,2018-04-16T19:36:34,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8037756341550554
323,New York City,2018-04-17,8.4,4.7,6.7,5.4,1.4,3.4,-1.6,56.4,0.0,0,0.0,,0.0,0.0,47.9,29.4,274.7,1004.0,95.8,16.0,103.5,8.9,4,,2018-04-17T06:14:11,2018-04-17T19:37:37,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9199857091818506
324,New York City,2018-04-18,12.0,3.5,7.5,12.0,-1.0,5.4,-3.2,47.2,0.0,0,0.0,,0.0,0.0,44.1,24.8,274.5,1008.4,58.5,16.0,247.2,21.3,9,,2018-04-18T06:12:41,2018-04-18T19:38:40,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.917470525187567
325,New York City,2018-04-19,9.6,4.2,6.7,8.7,0.3,4.0,0.7,67.0,3.63,100,33.33,rain,0.0,0.0,49.1,26.1,218.3,1008.2,87.7,15.1,82.6,7.1,4,,2018-04-19T06:11:12,2018-04-19T19:39:43,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9974790996784566
326,New York City,2018-04-20,10.2,3.0,6.0,10.2,-1.5,2.6,-5.0,46.0,0.0,0,0.0,,0.0,0.0,53.6,28.4,309.8,1021.5,23.1,16.0,306.3,26.6,9,,2018-04-20T06:09:44,2018-04-20T19:40:46,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9918742408002859
327,New York City,2018-04-21,16.4,4.1,10.2,16.4,1.8,9.1,-4.9,36.9,0.0,0,0.0,,0.0,0.0,37.1,16.7,313.9,1027.6,19.6,16.0,302.5,26.2,9,,2018-04-21T06:08:17,2018-04-21T19:41:49,0.17,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9123143979992855
328,New York City,2018-04-22,18.5,7.1,12.5,18.5,6.6,12.3,-6.1,27.6,0.0,0,0.0,,0.0,0.0,33.5,18.4,246.4,1028.3,13.6,16.0,315.9,27.3,10,,2018-04-22T06:06:50,2018-04-22T19:42:51,0.23,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7935462665237585
329,New York City,2018-04-23,18.3,7.3,12.3,18.3,5.7,12.2,-0.7,42.7,0.0,0,0.0,,0.0,0.0,27.7,18.4,109.2,1030.6,11.6,16.0,312.2,27.0,10,,2018-04-23T06:05:25,2018-04-23T19:43:54,0.28,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8159742765273312
330,New York City,2018-04-24,18.2,8.4,13.3,18.2,8.0,13.2,4.4,57.3,0.26,100,4.17,rain,0.0,0.0,51.8,25.5,98.9,1027.2,51.0,15.7,250.3,21.7,9,,2018-04-24T06:04:00,2018-04-24T19:44:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8848817434798142
331,New York City,2018-04-25,15.6,11.4,13.4,15.6,11.4,13.4,12.4,93.8,15.91,100,79.17,rain,0.0,0.0,43.8,24.7,82.8,1010.7,99.2,6.7,56.6,4.8,5,,2018-04-25T06:02:37,2018-04-25T19:46:00,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9307809932118614
332,New York City,2018-04-26,20.8,12.8,16.2,20.8,12.8,16.2,7.3,59.9,7.22,100,12.5,rain,0.0,0.0,41.1,24.3,241.8,1006.2,42.2,13.5,312.9,27.0,10,,2018-04-26T06:01:14,2018-04-26T19:47:03,0.43,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9466009289031797
333,New York City,2018-04-27,14.8,10.5,12.3,14.8,10.5,12.3,7.7,75.2,1.48,100,16.67,rain,0.0,0.0,31.7,14.4,42.9,1009.3,78.0,12.5,45.2,3.8,2,,2018-04-27T05:59:53,2018-04-27T19:48:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9510082172204358
334,New York City,2018-04-28,18.3,10.5,13.9,18.3,10.5,13.9,9.5,76.0,2.38,100,20.83,rain,0.0,0.0,43.6,22.6,215.1,1009.3,56.7,12.4,253.5,21.8,9,,2018-04-28T05:58:32,2018-04-28T19:49:08,0.49,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9284715969989282
